event_date,actor1,assoc_actor_1,actor2,assoc_actor_2,fatalities,interaction,admin1,admin2,latitude,longitude,notes,fatality_points,fatality_points_2,notes_wrapped,year,latitude_jitter,longitude_jitter
2019-10-19,Rioters (Palestine),N/A,Civilians (Israel),Settlers (Israel),0.0,Rioters-Civilians,West Bank,Hebron,31.4669,35.1367,"On 19 October 2019, Palestinian rioters threw a Molotov cocktail at Israeli settler vehicles, likely as the were passing by, near Zif (Hebron, West Bank), for unspecified reasons, causing no casualties or damage.",2.0,0.5,"On 19 October 2019, Palestinian rioters<br>threw a Molotov cocktail at Israeli<br>settler vehicles, likely as the were<br>passing by, near Zif (Hebron, West<br>Bank), for unspecified reasons, causing<br>no casualties or damage.",2019,31.454202994118553,35.12570379303064
2019-10-20,Protesters (Israel),Settlers (Israel),N/A,N/A,0.0,Protesters only,West Bank,Nablus,32.1667,35.2333,"On 20 October 2019, dozens of residents of the settlement of Yitzhar (Nablus, West Bank) held a demonstration in support of Israeli forces at the entrance to the settlement, after a soldier was attacked during clashes the previous night.",2.0,0.5,"On 20 October 2019, dozens of residents<br>of the settlement of Yitzhar (Nablus,<br>West Bank) held a demonstration in<br>support of Israeli forces at the<br>entrance to the settlement, after a<br>soldier was attacked during clashes the<br>previous night.",2019,32.16611373262345,35.226157300420894
2019-10-20,Rioters (Israel),Settlers (Israel),Civilians (Palestine),Farmers (Palestine),0.0,Rioters-Civilians,West Bank,Hebron,31.6508,35.0644,"On 20 October 2019, Israeli settler rioters stormed Palestinian-owned agricultural lands and assaulted [presumably physically] Palestinian farmers while they collected olives in Khillat Ein Ghanim in Surif (Hebron).",2.0,0.5,"On 20 October 2019, Israeli settler<br>rioters stormed Palestinian-owned<br>agricultural lands and assaulted<br>[presumably physically] Palestinian<br>farmers while they collected olives in<br>Khillat Ein Ghanim in Surif (Hebron).",2019,31.64681661383588,35.07418946746709
2019-10-20,Rioters (Israel),Settlers (Israel),Military Forces of Israel (2009-2021),N/A,0.0,Rioters-External/Other forces,West Bank,Nablus,32.1667,35.2333,"On 20 October 2019, overnight Saturday to Sunday, Israeli settler rioters clashed with Israeli forces in the Yitzhar settlement. Around 30 settlers hurled rocks at soldiers and slashed the tyres of several military vehicles. Soldiers fired into the air to disperse the settlers. A soldier was lightly injured.",2.0,0.5,"On 20 October 2019, overnight Saturday<br>to Sunday, Israeli settler rioters<br>clashed with Israeli forces in the<br>Yitzhar settlement. Around 30 settlers<br>hurled rocks at soldiers and slashed the<br>tyres of several military vehicles.<br>Soldiers fired into the air to disperse<br>the settlers. A soldier was lightly<br>injured.",2019,32.16352081151611,35.22571706720812
2019-10-21,Rioters (Israel),Settlers (Israel),N/A,N/A,0.0,Rioters only,West Bank,Nablus,32.0668,35.3166,"On 21 October 2019, Israeli Settlers from the Esh Kodesh Settlement, hurled rocks at a Palestinian-owned house that is uninhabited and lies between the villages of Jalud and Qusra.",2.0,0.5,"On 21 October 2019, Israeli Settlers<br>from the Esh Kodesh Settlement, hurled<br>rocks at a Palestinian-owned house that<br>is uninhabited and lies between the<br>villages of Jalud and Qusra.",2019,32.07024350161568,35.315408583636156
2019-10-21,Rioters (Israel),Settlers (Israel),Police Forces of Israel (2009-2021),N/A,0.0,Rioters-External/Other forces,West Bank,Nablus,32.1667,35.2333,"On 21 October 2019, a group of 10 Israeli Settlers hurled rocks and bottles of paint at Israeli border police forces in the Yitzhar Settlement. No injuries were reported.",2.0,0.5,"On 21 October 2019, a group of 10<br>Israeli Settlers hurled rocks and<br>bottles of paint at Israeli border<br>police forces in the Yitzhar Settlement.<br>No injuries were reported.",2019,32.16391859902332,35.23032268484901
2019-10-21,Rioters (Israel),Settlers (Israel),Civilians (Palestine),Farmers (Palestine),0.0,Rioters-Civilians,West Bank,Hebron,31.575,35.1494,"On 21 October 2019, Israeli settler rioters stormed Palestinian-owned agricultural lands in Assir area east of Al Shuyukh (Hebron) and assaulted [presumably physically] several Palestinian farmers while they harvested olives.",2.0,0.5,"On 21 October 2019, Israeli settler<br>rioters stormed Palestinian-owned<br>agricultural lands in Assir area east of<br>Al Shuyukh (Hebron) and assaulted<br>[presumably physically] several<br>Palestinian farmers while they harvested<br>olives.",2019,31.578301129802707,35.13631897733232
2019-10-21,Rioters (Israel),Settlers (Israel),Civilians (Palestine),Farmers (Palestine),0.0,Rioters-Civilians,West Bank,Nablus,32.0854,35.3301,"On 21 October 2019, Israeli settler rioters from the Esh Kodesh settlement stormed Palestinian-owned agricultural lands and hurled stones towards Palestinian farmers in Qusra (Nablus). Several vehicle windows were broken.",2.0,0.5,"On 21 October 2019, Israeli settler<br>rioters from the Esh Kodesh settlement<br>stormed Palestinian-owned agricultural<br>lands and hurled stones towards<br>Palestinian farmers in Qusra (Nablus).<br>Several vehicle windows were broken.",2019,32.083774494004345,35.326620975859505
2019-10-21,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Nablus,32.0701,35.2403,"On 21 October 2019, Israeli settler rioters hurled stones towards bypassing Palestinian vehicles on the main Ramallah - Nablus road near Al Lubban Ash Sharqiyah (Nablus).",2.0,0.5,"On 21 October 2019, Israeli settler<br>rioters hurled stones towards bypassing<br>Palestinian vehicles on the main<br>Ramallah - Nablus road near Al Lubban<br>Ash Sharqiyah (Nablus).",2019,32.06651214460468,35.24507340857177
2019-10-22,Rioters (Palestine),N/A,Military Forces of Israel (2009-2021),Settlers (Israel),0.0,Rioters-External/Other forces,West Bank,Al Quds,31.8031,35.287,"Overnight to October 22 2019, Israeli forces clashed with Palestinians in the Isawiyah neighbourhood of Jerusalem. Palestinians were reportedly hurling Molotov cocktails at Police in the neighbourhood. A Molotov cocktail hit the car of an Israeli Settler, caused it to burn and critically wound him. A police officer was also lightly wounded.",2.0,0.5,"Overnight to October 22 2019, Israeli<br>forces clashed with Palestinians in the<br>Isawiyah neighbourhood of Jerusalem.<br>Palestinians were reportedly hurling<br>Molotov cocktails at Police in the<br>neighbourhood. A Molotov cocktail hit<br>the car of an Israeli Settler, caused it<br>to burn and critically wound him. A<br>police officer was also lightly wounded.",2019,31.806825885687655,35.28275261281771
2019-10-22,Rioters (Israel),Settlers (Israel),Civilians (Palestine),Farmers (Palestine),0.0,Rioters-Civilians,West Bank,Jenin,32.4457,35.1682,"On 22 October 2019, It was reported that Israeli Settlers attacked Palestinian farmers in the village of Yabad east of Jenin and stole some of their farm equipment. In the same area, Settlers assaulted a family of Palestinians while they were harvesting olives.",2.0,0.5,"On 22 October 2019, It was reported that<br>Israeli Settlers attacked Palestinian<br>farmers in the village of Yabad east of<br>Jenin and stole some of their farm<br>equipment. In the same area, Settlers<br>assaulted a family of Palestinians while<br>they were harvesting olives.",2019,32.44213911597847,35.163472999847734
2019-10-22,Rioters (Palestine),N/A,Civilians (Israel),Settlers (Israel),0.0,Rioters-Civilians,West Bank,Tulkarm,32.4167,35.1167,"On 22 October 2019, Palestinian rioters threw stones at an Israeli settler bus, likely as it was passing by, near Hermesh settlement (Tulkarm, West Bank) for unspecified reasons, causing no casualties but heavy damage to the bus.",2.0,0.5,"On 22 October 2019, Palestinian rioters<br>threw stones at an Israeli settler bus,<br>likely as it was passing by, near<br>Hermesh settlement (Tulkarm, West Bank)<br>for unspecified reasons, causing no<br>casualties but heavy damage to the bus.",2019,32.407982003002466,35.119179925349904
2019-10-23,Settlers (Israel),N/A,Civilians (Palestine),Farmers (Palestine),0.0,Political militia-Civilians,West Bank,Nablus,32.2533,35.1889,"Looting: On October 23 2019, Israeli Settlers destroyed Palestinian-owed olive trees and stole their olive harvest in the village of Deir Sharaf, northwest of Nablus and near the Shavei Shomron Settlement.",2.0,0.5,"Looting: On October 23 2019, Israeli<br>Settlers destroyed Palestinian-owed<br>olive trees and stole their olive<br>harvest in the village of Deir Sharaf,<br>northwest of Nablus and near the Shavei<br>Shomron Settlement.",2019,32.259494680896346,35.18832007763213
2019-10-23,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Ramallah and Al Bireh,31.9053,35.215,"On 23 October 2019, Overnight two masked men vandalized the al Bireh village, south of the Beit el Settlement by spraying graffiti and slashing the tyres of 31 vehicles. Settlers often participate in such 'price-tag' attacks.",2.0,0.5,"On 23 October 2019, Overnight two masked<br>men vandalized the al Bireh village,<br>south of the Beit el Settlement by<br>spraying graffiti and slashing the tyres<br>of 31 vehicles. Settlers often<br>participate in such 'price-tag' attacks.",2019,31.905710907162426,35.20970247764994
2019-10-23,Rioters (Israel),Settlers (Israel),Civilians (Palestine),Farmers (Palestine),0.0,Rioters-Civilians,West Bank,Jenin,32.45,35.093,"On 23 October 2019, an Israeli settler rioter assaulted [presumably physically] Palestinian farmers while harvesting olives in Khirbat Masoud in Dahr al Abd (Jenin). The settler also stole several sacks of olives.",2.0,0.5,"On 23 October 2019, an Israeli settler<br>rioter assaulted [presumably physically]<br>Palestinian farmers while harvesting<br>olives in Khirbat Masoud in Dahr al Abd<br>(Jenin). The settler also stole several<br>sacks of olives.",2019,32.45122781479451,35.08792767925726
2019-10-23,Rioters (Israel),Settlers (Israel),Civilians (Palestine),Farmers (Palestine),0.0,Rioters-Civilians,West Bank,Qalqilya,32.2143,35.1708,"On 23 October 2019, Israeli settler rioters assaulted [presumably physically] Palestinian farmers while harvesting olives in Jit (Qalqilya).",2.0,0.5,"On 23 October 2019, Israeli settler<br>rioters assaulted [presumably<br>physically] Palestinian farmers while<br>harvesting olives in Jit (Qalqilya).",2019,32.21379925121524,35.17045533922287
2019-10-23,Rioters (Israel),Settlers (Israel),Civilians (Palestine),Farmers (Palestine),0.0,Rioters-Civilians,West Bank,Ramallah and Al Bireh,32.0089,35.1646,"On 23 October 2019, Israeli settler rioters from the Halamish settlement assaulted [presumably physically] Palestinian farmers while harvesting olives in Umm Safa (Ramallah and Al Bireh).",2.0,0.5,"On 23 October 2019, Israeli settler<br>rioters from the Halamish settlement<br>assaulted [presumably physically]<br>Palestinian farmers while harvesting<br>olives in Umm Safa (Ramallah and Al<br>Bireh).",2019,32.00682751285196,35.164057141697164
2019-10-24,Rioters (Israel),Settlers (Israel),Civilians (Palestine),Farmers (Palestine); Civilians (International),0.0,Rioters-Civilians,West Bank,Salfit,32.1084,35.2378,"On 24 October 2019, Israeli Settlers from the Tapouch settlement attacked 8 Palestinian families harvesting olives in the village of Yasuf east of Salfit and stole their corps.",2.0,0.5,"On 24 October 2019, Israeli Settlers<br>from the Tapouch settlement attacked 8<br>Palestinian families harvesting olives<br>in the village of Yasuf east of Salfit<br>and stole their corps.",2019,32.1129203225928,35.24379072169899
2019-10-24,Rioters (Israel),Settlers (Israel),Police Forces of Israel (2009-2021),N/A,0.0,Rioters-External/Other forces,West Bank,Nablus,32.1667,35.2333,"On 24 October 2019, a settler set fire to a tent belonging to a patrol of border police officers enforcing closed military zone order near the Yitzhar Settlement. No injuries were reported.",2.0,0.5,"On 24 October 2019, a settler set fire<br>to a tent belonging to a patrol of<br>border police officers enforcing closed<br>military zone order near the Yitzhar<br>Settlement. No injuries were reported.",2019,32.165837398222386,35.233573448474274
2019-10-24,Police Forces of Israel (2009-2021),N/A,Civilians (Israel),Settlers (Israel),0.0,External/Other forces-Civilians,West Bank,Nablus,32.1667,35.2333,"Property destruction: On October 24 2019, Israeli Civil Administration workers demolished two wooden structures that had been illegally set up by Israeli Settlers on a hilltop called Shevah Haaretz in Yitzhar.",2.0,0.5,"Property destruction: On October 24<br>2019, Israeli Civil Administration<br>workers demolished two wooden structures<br>that had been illegally set up by<br>Israeli Settlers on a hilltop called<br>Shevah Haaretz in Yitzhar.",2019,32.15870114846528,35.23030981358584
2019-10-24,Rioters (Palestine),N/A,Civilians (Israel),Settlers (Israel),0.0,Rioters-Civilians,West Bank,Hebron,31.5803,35.1018,"On 24 October 2019, Palestinian rioters threw stones at an Israeli settler, likely as it was passing by, bus near Halhul (Hebron, West Bank), for unspecified reasons, causing heavy damage to the windshield of the bus but causing no casualties.",2.0,0.5,"On 24 October 2019, Palestinian rioters<br>threw stones at an Israeli settler,<br>likely as it was passing by, bus near<br>Halhul (Hebron, West Bank), for<br>unspecified reasons, causing heavy<br>damage to the windshield of the bus but<br>causing no casualties.",2019,31.574497489896828,35.103922888854875
2019-10-25,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Nablus,32.1089,35.2691,"On 25 October 2019, Israeli Settlers from Yitzhar vandalized the village of Yatma by spraying graffiti, smashing the windows and slashing the tyres of around 30 vehicles. The star of David and the phrase 'regards from the Yitzhar hilltop' were painted on cars in the village.",2.0,0.5,"On 25 October 2019, Israeli Settlers<br>from Yitzhar vandalized the village of<br>Yatma by spraying graffiti, smashing the<br>windows and slashing the tyres of around<br>30 vehicles. The star of David and the<br>phrase 'regards from the Yitzhar<br>hilltop' were painted on cars in the<br>village.",2019,32.10627837065455,35.27761533518843
2019-10-25,Settlers (Israel),N/A,Civilians (Palestine),Farmers (Palestine),0.0,Political militia-Civilians,West Bank,Ramallah and Al Bireh,32.0354,35.2856,"On 25 October 2019, armed Israeli settlers opened fire towards Palestinian civilians in their agricultural lands in the village of Turmus Ayya (Ramallah and Al Bireh). There were no fatalities.",2.0,0.5,"On 25 October 2019, armed Israeli<br>settlers opened fire towards Palestinian<br>civilians in their agricultural lands in<br>the village of Turmus Ayya (Ramallah and<br>Al Bireh). There were no fatalities.",2019,32.02918705260154,35.29479344691098
2019-10-25,Rioters (Israel),Settlers (Israel),Civilians (Palestine),Farmers (Palestine),0.0,Rioters-Civilians,West Bank,Ramallah and Al Bireh,32.0089,35.1646,"On 25 October 2019, Israeli settler rioters assaulted [presumably physically] Palestinian farmers while they harvested olives in Umm Safa (Ramallah and Al Bireh).",2.0,0.5,"On 25 October 2019, Israeli settler<br>rioters assaulted [presumably<br>physically] Palestinian farmers while<br>they harvested olives in Umm Safa<br>(Ramallah and Al Bireh).",2019,32.00017921184037,35.17084322793184
